CustomerID,CustomerName,Email,Location,Segment
1966,Theresa Williams,carolinekerr@hotmail.com,Andrewberg,Consumer
1967,Mr. Shannon Decker,knightjustin@hotmail.com,Carlosberg,Consumer
1968,Anthony Bass,reyesbilly@bennett.com,Tateton,Small Business
1969,Michael Anderson,sean13@gmail.com,South James,Consumer
1970,Sarah Carroll,wdavis@jackson-hughes.org,South Robertbury,Consumer
1971,Kayla Singleton,carmennash@thompson-allen.biz,West Meagan,Consumer
1972,Anna Elliott,heatherhess@gmail.com,Michelleberg,Consumer
1973,Caitlin Savage,pollardjennifer@berry-smith.com,New Catherine,Home Office
1974,Olivia Hicks,victoriaadams@sanchez.com,Kellyview,Small Business
1975,Lisa English,ovaughn@gmail.com,Robertbury,Corporate
1976,Ryan Martin,james63@rodriguez.biz,Bradleyhaven,Consumer
1977,Michele Marks,jason04@thomas.com,New Belindachester,Home Office
1978,Thomas Jacobson,michael52@yahoo.com,New Joseph,Home Office
1979,Michael Howard,reneecarter@gmail.com,Rebekahburgh,Home Office
1980,Aimee Brandt,rebeccadavis@schneider.biz,New Dwayneland,Corporate
1981,Mrs. Brittany Mercado,jonathanmorales@marshall.com,North Matthewmouth,Consumer
1982,Tyler Cooper,patrick03@hotmail.com,South Emily,Small Business
1983,Paula Escobar,laura78@collins-ryan.com,Campbellbury,Small Business
1984,Adam Brown,perrydaniel@yahoo.com,North Nicolemouth,Home Office
1985,Mary Pugh,william93@sanders.com,Jonesside,Corporate
1986,Daniel Hawkins,william96@wilson.com,West Kaylaside,Corporate
1987,Willie Stevens,joneslinda@gmail.com,Port Michael,Corporate
1988,Sarah Decker,andre81@thompson-vincent.com,Zamorashire,Small Business
1989,Megan Wise,amendez@gmail.com,Smithborough,Home Office
1990,Richard Perry,vsmith@hotmail.com,Lake Candacestad,Consumer
1991,Tracy Hurley,randymorgan@hotmail.com,Contrerasmouth,Small Business
1992,Jennifer Robinson,wendy85@williams.com,Josephberg,Home Office
1993,Mark Green,gmcfarland@gmail.com,Fisherport,Home Office
1994,Willie Austin,marissamendez@hotmail.com,West Kennethton,Consumer
1995,Nicole Kim,michelle09@holland.com,New Robert,Consumer
1996,Amanda Smith,deborahpope@baker.org,Rasmussenville,Consumer
1997,Linda Francis,cindymitchell@cole-pennington.com,South Anna,Corporate
1998,Dustin Miller,kevin26@hotmail.com,Port Hayley,Consumer
1999,Katherine Fischer,staylor@gmail.com,Deborahland,Home Office
2000,Caitlin Dickerson,samantha98@yahoo.com,Riveramouth,Consumer
